#Accession	NCBI-taxid (-1 = withdrawn)
7042991	471285
951345	114777
12413974	39637
10328227	444878
14516684	1229753
16204945	1305708
15613426	1293539
1724567	333765
14011893	1127518
15012947	755272
4811477	10390
14297186	1029988
6370004	482058
7256727	557393
13829035	57477
1261016	46014
5130296	55510
16385055	1262535
15614027	1293540
16574725	1335230
14296923	1235689
932274	88870
3021947	285013
14697167	1283077
6870728	551790
6920823	546805
5132891	320836
14011224	317858
991176	37128
6998185	559189
4157937	373415
13853659	1241371
7750937	632112
11258066	889338
10327529	444859
16548001	1340826
3654726	181082
16028500	994994
13826677	1204524
935279	12056
5758581	403905
2717105	139870
935182	28295
3260274	238854
935008	154334
6295385	523909
15013320	616674
1489096	225725
16548158	1383056
1259328	205872
5950697	467481
11293452	1100890
13538764	1114179
14006345	508419
5076813	379892
15010879	754074
14515918	1235428
16547969	1381464
10897020	981323
1487030	10280
10399593	999883
6804905	39420
3773132	36427
5896695	484895
3416215	115991
6965776	208013
1461026	12657
14697339	1273742
956022	329639
4783125	11048
10358804	582345
1733937	227720
12979065	1187128
8223331	104388
5176632	273133
11107135	252584
1457774	103603
12980009	1173297
8676785	693629
2886016	311176
1260233	205880
3431480	320432
16512407	1349409
14012846	1147094
5075808	53988
5658821	46021
14013736	1051675
16213954	1327770
16547280	1340709
1488776	10497
935316	180170
15152027	1282967
11464325	1535247
15042040	547228
4960857	432587
3260273	238854
13828234	1604355
3289477	10372
2767827	263374
6218862	475178
11945643	1159903
16193963	1273749
6940751	563121
14516772	1264737
10897017	981323
10327034	445700
9926368	709484
15613683	1293572
920328	151536
1449911	83191
1494190	12353
1261503	39803
15011494	754044
932710	151528
912238	98383
11541216	1109716
10358852	881953
16797572	1327993
11945646	1159903
16045522	754051
13827180	1177632
955891	106331
13995087	1211640
5130402	55510
1261728	77048
14008003	1052121
15926480	115992
14295769	1204528
10963671	354328
14011970	1161931
5659359	46021
3294657	268747
7871746	111874
13672862	1167696
2732835	10702
15302003	1204538
14016592	1204516
14005308	1079999
1487056	10280
14296316	1147043
2943440	253702
6372589	198110
16194936	1283071
5309161	446529
9711329	871584
15956706	536453
13827565	1204526
4484387	340435
14536650	33706
4643193	399185
10400102	995022
14857902	318844
1260860	10854
5179402	389214
16385341	1262537
3294695	268748
15926797	115992
16215270	1327938
3197427	298338
5236990	347327
9925117	212035
4643022	1307954
16045440	754039
13897269	683174
2658205	227470
16511690	1325731
10399749	999883
1682460	10381
10324170	977927
3294720	268748
12980002	1173297
4818336	417280
5687448	386792
16512057	1349409
14016804	1221835
8864201	685506
11257093	1094892
5660331	380598
15312204	536474
16213919	1327770
6654060	10704
4239113	382359
16747400	109993
14013916	1137745
14005420	1079999
13997419	1244856
6920834	546805
918619	132475
16796797	1327977
15011461	754064
7018696	513550
6965808	208013
13828070	1136731
1486021	10243
4363412	1285600
6779497	551895
5076669	338781
13994492	1141140
14296999	1147137
7871793	111874
17503377	1354510
16797503	1327990
10358721	582345
16187379	1195071
3197154	262968
14011017	1190451
5132892	320836
10323562	260149
1482776	208973
5133128	320840
13829119	57477
2943162	40059
15041548	1298531
14296279	1147044
3294618	268747
5132935	320836
13827759	1604356
14008196	1124578
6965798	208013
5129831	437444
11541506	1109712
8319541	485362
14697820	585059
14182208	1147155
16575194	1340818
13828221	1604355
15957271	1282995
13828846	1141133
8763969	36355
10326760	444860
14543602	1235314
8207484	658401
14012072	1161931
1260906	10872
14181740	1229755
14005715	1079998
7009011	10685
3342352	279383
6218872	475178
1489087	337042
15311851	573171
10228577	979525
911804	35252
5666375	442493
1682478	10381
10327204	445683
1259763	205877
6216147	491003
13826850	1204539
17503385	1354510
5228237	347325
10328643	445686
2546009	75320
1682516	10381
14007918	1052121
949286	192584
14516111	1204533
5141507	172296
16199568	1300004
4525357	307240
7012000	305676
1260259	205880
1259364	205872
7804700	307467
16199564	1300004
1261681	40631
2777511	10726
4156349	345201
5076722	352248
11541178	1109716
11447588	1100814
16187571	1195085
16045685	754066
11464113	50290
9861268	879628
920011	148363
14038990	1261657
11294585	1108070
16575607	1382932
14182138	1147144
3431507	320432
1486081	10243
922187	46242
5309144	446529
13996937	10732
1260450	148943
5896721	484895
3773134	36427
16796982	1327981
911843	104263
3192579	151599
2777655	10726
4156289	345201
14296812	1206557
10351221	877240
11538067	445693
16207386	1316739
11107186	1076255
1487321	10310
7256829	557393
5687494	386793
8683905	663241
15302148	1296646
5469566	396034
13828075	1136731
13828156	1604355
5133135	320840
3342386	279383
16045598	754051
14444765	1262513
15013317	616674
14016818	1221835
955387	10561
5601758	330397
14675262	1087482
956609	120086
3964384	373126
7057047	566270
16548146	1383056
921456	28289
5247058	376758
10020605	880161
5660274	380598
16215716	1336600
15302160	1296646
16796995	1327981
5142257	379891
16186310	1007869
956063	194802
14182072	1147151
3160807	11630
1486946	10271
3119770	31604
16575429	1382932
5076784	370623
15011485	754044
956105	178354
5845585	1785753
10327077	445700
11605257	756275
4643008	1307954
11464334	1535247
16548186	1383056
2943402	249151
11447604	1100814
8223422	915428
16194912	1283071
11747946	930275
5309142	446529
4960576	431891
920788	37665
1497371	36363
8683958	665032
11107247	1076255
16199565	1300004
1486905	10271
7070077	491893
15486241	146015
5176523	59376
15013057	754056
16045155	754038
928885	619591
4156951	373405
15957255	1282995
16212613	1325953
1488436	10401
15013074	754041
5176272	1307956
16193402	1262532
10327582	444859
1260487	148943
5309186	446529
10021236	700939
15013108	754041
3289534	10372
14182148	1147144
10322108	988656
14675568	979726
921249	10397
15956856	536453
14013351	1150989
5745483	384848
5525599	458639
10511692	753085
11537571	1046573
11294852	331278
2658109	227470
6450095	543153
2777494	10678
14297553	947843
4960858	432587
16397136	1208587
3293860	10366
10172639	190065
3101753	294631
6654039	10704
7956344	644007
918565	37108
3260272	238854
16546310	1340829
16880827	1327968
5176997	326574
5469791	399781
1494064	12235
5076237	261726
16253923	1173749
919880	12345
2715828	10454
1461323	157924
15013653	382262
2741825	256994
5133211	320841
14296490	1195073
15311873	573171
956169	207597
5141637	292639
922013	51313
10327378	445683
15013346	616674
922208	46242
16575419	1382932
3197318	294382
8684055	665032
16791284	909210
932295	88870
2545741	75320
5797749	462590
15765923	251749
3346316	305674
4525365	307240
10897036	981323
11464136	50290
5076322	265522
5075902	137556
1725079	35254
14006366	508419
7871790	111874
5666525	442493
5076584	322855
15312485	573174
15010450	889956
920385	151537
15013633	536466
3416234	115991
8658832	665033
2657916	227470
14516890	1123964
15312008	536444
14013347	1150989
2948347	279530
7778921	573199
11541206	1109716
13828753	1141133
10021824	268747
13997423	1244856
14011285	317858
5076848	413066
7871823	641487
3562372	337828
5955635	128975
5133185	320841
8303396	555387
16187280	1173743
935378	180170
11459958	50292
16575594	1382932
10327611	444859
988128	223287
11266429	180230
13828453	1126950
6417658	540068
5666521	442493
5123497	437329
12977878	84739
9838709	907191
5470532	322019
3726151	146269
4960763	431894
9924731	212035
16193554	1273746
11541495	1109712
16194329	1273751
10328162	444878
1487589	10331
9926014	760732
1259065	205868
5247210	447909
14013840	1137745
2846014	269145
922339	176106
13995366	1211640
15613097	10288
11295004	909297
16880955	1327970
1258885	225588
1261624	28369
1494890	28344
4484240	315953
4432024	270161
16186283	1007869
9711341	871584
3238910	39640
2700298	44088
7874777	490913
951205	114416
5130449	55510
5130310	55510
5076267	261726
8684343	655098
9384597	697227
10326640	444860
11459911	50292
6446784	399183
1257606	173824
8676780	693629
3431528	320432
12978579	1112008
14697350	1273742
11294857	331278
5955636	128975
16187599	1195085
8684036	665032
919914	12345
15311956	573175
10228631	979525
10019939	880159
2949793	45455
14697198	1283077
918188	10506
5065803	436066
11294991	909297
4484364	340435
14542540	1235314
3077572	10359
6940333	561996
14297424	1029988
10019956	880159
14013135	1127514
14005524	1079998
5600464	466051
15926497	115992
11536453	1128424
16546406	1357669
10326853	444860
16479750	1367205
14011195	317858
12980011	1173297
12980238	1129194
4712321	326036
14477384	1262528
7944013	576791
16797495	1327990
14297345	1029988
2545896	75320
15010784	754052
5745521	384848
3952973	343516
11464369	1535247
13165028	1049283
15011073	754042
11748042	930275
5142521	329254
5142419	128708
1262523	10742
6927798	446138
7256753	557393
5658870	46021
9861689	879630
14012514	1127515
1444472	55951
14206437	1129191
14675562	979726
3021798	66200
9487265	565995
2717166	139872
8683707	637730
5741073	675077
7018723	513550
6417623	540068
14007296	941058
5141918	1307957
15009954	756282
8207419	658401
2777928	255431
5687524	396034
7871883	641487
10327980	445696
10328952	444861
10020147	880162
4239081	382359
6779535	551895
10842545	889813
8676087	674082
10192236	1605972
5850442	490711
14007274	941058
2777589	10726
2777629	10726
5141741	328615
16199638	1300004
5912378	499235
13827646	1225800
14477169	1262527
8676777	693629
927330	10870
11029902	75888
13828504	1126950
11541208	1109716
8303460	555387
11536670	764595
15383001	1324794
16193659	1273747
5179302	367682
14516363	1129147
955302	10724
10511590	753084
8303415	555387
1493965	12152
10324279	767806
10328935	444861
5656602	99000
8919450	745177
7012351	138982
8672849	670252
2776884	10464
7011854	305676
1486858	10271
11605336	1131315
3890550	28288
14181741	1229755
11459717	319522
5656104	300186
2703359	10298
984305	159252
10358990	764561
15012438	754046
4606093	416419
1489821	11250
13663323	213888
921460	28289
940295	79700
1486704	10261
3707509	10245
5141633	292639
2845948	264729
1487355	10310
11258092	889338
1489375	333759
2942960	31757
10329293	445685
5075698	10752
921904	130556
15011532	754044
10328678	445686
11460048	50292
5220211	438482
922321	176106
4960849	432587
14438955	1273090
11117548	1054968
14010509	1051676
6417653	540068
1725042	35254
10351390	925984
10324346	866889
16397139	1208587
15009877	754048
5142438	128710
1261015	46014
922180	46242
14013293	1150989
11117787	696069
1461276	157924
8223352	104388
15311907	573171
16489430	1367203
6216224	491003
16546169	1383059
2943576	38804
8684453	655097
955978	120574
17494468	424949
5845808	1785753
15311889	573171
5141470	161494
14697489	1283078
16547479	1340713
16045252	754038
8683483	150286
935527	188763
9398017	762905
1487703	10335
13827799	1604356
11945672	1159908
9711696	861047
921768	49964
16880889	1327970
1489023	337052
13097019	706525
1260677	354260
5176402	1307956
5666459	442493
1261238	10747
11266414	180230
4157952	373415
13828343	1126950
7047264	92521
10020445	880161
14007281	941058
1733360	176652
1262655	78541
7871808	641487
918554	37108
13995807	1211643
10327601	444859
10228541	979525
16512327	1349409
14012062	1161931
16797560	1327993
8684049	665032
7009170	10685
6964552	560178
2846094	279280
6386687	338478
13826832	1204539
5758955	480808
9925498	212035
1482907	218667
1488992	10565
11536751	764595
1261420	66797
1489941	230871
2545871	75320
9711720	861047
2642060	247080
3778812	355246
11266369	180230
912123	98383
5457181	161494
3294364	268746
16546303	1340829
16045244	754038
11257075	1094892
6216162	491003
12978737	1112008
13996934	10732
11747942	930275
8463016	642926
14206443	1129191
14697508	1283078
14517023	1091052
11257376	1094892
8207510	658401
15042081	547228
4432023	270161
16797436	1327990
10328483	445684
5176528	59376
15010061	754075
11763534	1115696
8672883	670252
8683588	637730
10228750	979533
4156316	345201
7943055	576789
14011067	1190451
13997142	1239381
13995182	1211640
1489536	10634
5656675	99000
5176422	59376
3260438	238854
4443094	392505
6301276	45223
15312433	573174
14182722	432201
2715937	130309
14697153	1283077
11541259	1109713
9925818	762660
4239114	382359
10323668	260149
14297294	1029988
14012161	1150991
8684102	665032
1725086	35254
4155864	364745
929306	179237
11459642	1109710
5076803	370623
2947642	10258
7853591	641832
15311761	573173
2776873	10464
10963876	68347
12980147	1161901
2776799	10464
11536061	994601
951608	12643
16215218	1327938
5179479	389214
988129	223287
11294743	331278
11117478	1054968
12980247	1191100
11537649	1195378
15012480	754058
10973907	439015
13996915	10732
15012777	755272
932736	151528
5176514	59376
1682514	10381
14295643	1206558
11747944	930275
3238824	39640
940474	10836
5176496	59376
7047220	92521
10328975	444861
11536302	700512
12979695	1162295
16835904	1327956
1444480	56144
12979022	1187128
3837265	337823
12980126	1161901
10963797	68347
16045698	754066
7751038	632112
10020474	880161
16575521	1382932
2979108	256729
1261675	40631
14536726	33706
4238581	28871
2760849	11901
955644	85154
8097586	372457
955566	52979
1463345	170617
988041	188141
15302170	1296646
16187603	1195085
13828124	1136731
921871	130556
5176275	1307956
4179104	204507
8684105	665032
8207487	658401
1260101	205879
16385205	948071
1489856	11292
935459	188763
5076657	335103
3238803	39640
13828825	1141133
10324116	996650
14182053	1147151
10324210	977927
2949787	45455
15956792	536453
935543	188763
14757620	1235427
14181811	1229755
10328495	445684
16691783	1233488
929374	179237
2717101	139870
5850407	490711
16194382	1273752
14296035	1236573
3021970	285013
11117547	1054968
935177	10855
15926519	115992
16512097	1349409
11266453	180230
955839	173443
10358664	59241
16214243	1327773
2942913	31757
2942953	31757
5525733	458639
5745440	384848
16901026	1340534
6216248	491003
6940759	563121
15613311	10288
7056706	559170
16185601	929833
2716859	260379
4484470	340435
922040	51313
15042094	547228
921912	130556
5659556	46021
8684414	655097
1482630	204987
3077497	10359
2741829	256994
1450000	83191
15012127	869662
16194166	1273749
5687475	386793
16385279	1337877
16575445	1382932
16182882	1335638
14011533	1136534
5525670	458639
14296436	1195073
10328196	444878
16193946	1273749
10228746	979533
918614	132475
17503411	1354510
15312494	573174
9121835	688701
10323260	279006
14516804	1264737
5729501	10658
13828355	1126950
14006916	37105
5179585	419435
3197304	294382
1258897	225588
5850532	490711
8684336	655098
1489974	11660
13997439	1244856
10896997	981323
10328250	444878
8683924	663241
6216158	491003
1261061	10760
2943490	272751
12978864	1187894
4818297	417280
920494	35246
932336	88870
10400110	995022
14543356	1235314
11538082	445693
6369899	482058
14438944	1273087
12980124	1161901
15152003	1312445
940417	79700
1260204	205880
5797419	451705
955523	52979
3294725	268748
1488489	10449
14296806	1206557
4239076	382359
14016851	1217810
2949747	45455
15010772	754052
14206500	1129191
16796913	1327980
15613868	1293572
5896919	490103
932431	10276
4306217	113370
1258214	169683
15486279	146015
932221	12431
12978957	1183239
